label,comment
1,今天早点睡喽~~~~~~~[嘻嘻][睡觉][月亮][月亮]
0,我还是看会儿新闻联播缓缓吧[抓狂] 恶心 唉！
0,怎么就六了，一二找到了么[泪]
0,绿的有点.....[衰]
1,谢谢 不远千里从苏州给我寄来的礼物[礼物]。我非常喜欢，也很感动[爱你][爱你][爱你]希望我关心的人，都安好[心][心][心][亲亲]
1,越来越喜欢微信了[爱你] 我在:
0,哭[吃惊] [思考]很少见的哭诶！得赶紧抓拍，结果[汗]一看镜头，哭着哭着又乐了[抓狂]
1,[吃惊] [吃惊] [吃惊] 腾讯为唐英年竞选香港特首提供文案支持[吃惊][哈哈]
1,几个意思[嘻嘻] 我不得罪人，都是高富帅
1,干货分享，值得收藏！[赞][鼓掌]
1,收了先[哈哈]貌似总结性较多，新意较少，收了。抄送
0,人能不能不要这样残忍！看着心痛！[怒] 再转再疾呼！转发这条消息让我在节日的欢乐中沉默，心如刀割。保护野生动物何时能够成为全民意识？？？呼吁制止这种人不如兽的行为。
1,"再出发[嘻嘻]剑指江苏,目标大闸蟹[噢耶]走起[不好意思] 我在:"
0,亲爱滴~明天我给你去火啊~哈哈 [泪] 最近还真是。。要不我能刮去么。。 姐们，您的火也推大了吧
1,[爱你]亲下次再来啊，人多更划算哦~
1,广告语一定要俗，俗不可耐。优雅，一般都赚不到钱，不知为什么都崇尚优雅的句子……明白了，赚不到钱的人专写优雅的句子[嘻嘻]牛人。深入人心。
0,我每条都符合，但是就是不符合每条的括号里说的...这是为毛呢？ [晕]其实...算了.. 网上流传幸福女人的新特征[心]
1,[嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻]
0,强烈要求有关部门严惩！！[怒] 请 帮忙了解是哪个城市？ 肯定是真的呀，只是不知道是哪个城市的[怒骂]
1,猜对了！[偷笑] [给力][哈哈]视频上看，主意肯定是 出的！你太坏了，等你们的节目播出！期待！
1,在云上餐厅么？一直没去不好吃也就不去了[嘻嘻]
1,[话筒]《创业家》戳链接立即下载，看创业家们是怎么说的！每月第四个周一上线，敬请关注！[鼓掌]
0,[哈哈][哈哈][泪] 不带这样的，将军还是不错的！最后的动作太亮了！！！！！！[酷] [吃惊] 转发微博
1,大美女 新聘请的形象代言人！[手套][手套][威武][哈哈][帅]
1,哈哈，这应该是掉对的节奏[哈哈][哈哈]
1,对 说：不是说名字叫---在北京的上海名厨嘛[挖鼻屎]低调点也给是：上海大厨在北京呀~~~~~先赠送头像照吧[嘻嘻]
1,呵呵，欢迎有时间来小店坐坐！[嘻嘻]京城独此一家，大龙虾真心很不错！！！?
0,我跟你说，我玩的游戏都是智力游戏！[抓狂]
1,好消息，小伙伴们，来三亚旅游可以量身定制啦！[太开心][太开心][太开心][太开心][太开心][太开心][太开心][太开心][太开心][太开心]
1,勤奋的最终目的是去享受休闲的生活，我的目标还没有完成，所以还在努力中！ 黄总已经招架不住您的店规模的扩大化，挡不住的财运，挡不住的情。您现在可以去国外看日出月亮和晒太阳了，享受大自然的美！[赞][嘻嘻][哈哈]
1,突然发现自从不挑食，就长胖了。。。我勒个去~~~以后要不要还是挑食呢 全都有吃[汗] 我是不挑食的乖宝宝[嘻嘻] 胡萝卜香菜芹菜全都榜上有名！
0,今天的胃好不舒服啊，看来晚上不能再吃东西了[泪][泪]
0,跪了 技术啊 有点后悔小学数学就没学好[抓狂] 技术宅男的力量 看完后恍如隔世啊 技术改变商业！[偷笑] 给跪了！绝对牛。。。
1,所以我们这群人该组织起来，抵制那些“呼吸不畅”的肺痨们[太开心]
0,[吃惊] [汗][汗] [偷笑] 鬼啊[衰][哈哈][哈哈][哈哈]
1,嘴太甜了，香一个[哈哈]
1,我爱三毛！[鼓掌][鼓掌][鼓掌]
1,[馋嘴]团子在碗里等你呢[偷笑] 刚品尝过你们的神团，就想再来[给力][鼓掌][鼓掌]欢迎来品尝 哎呀好想次青团[馋嘴] 在我记忆中，春天是从青团子开始滴，环秀“神团”，春天的开始~[兔子]
1,穿着香奈儿的李小姐说，不攀比才能幸福哦。 [嘻嘻]请李小姐回答! 是谣言，肯定是谣言，绝对是谣言，百分百是谣言。 公款吃喝嫖赌
1,[偷笑] 哈哈哈哈，最下亮了.... [哈哈][哈哈][哈哈][哈哈][哈哈][哈哈]
0,刚刚到店里，雨最大的时候出来的，白毛大雨啊，几乎看不见路[抓狂][抓狂][抓狂]二十麦的速度开到店里，一路上这个惊悚啊[流泪]到门口雨就停了[冷汗]，最幸福的是， 大清早就在给饺子做纯手工的全麦面包，里面有全麦面粉，新疆大枣，葡萄干，核桃仁儿，还有几样饺子叫不上名来的东东，幸福啊
0,是啊。。怎么都不老呢。。只有咱们老他们都没变化。。 以为只有小虎队能让我感动，突然发现高估自己了，他们为啥都不老的！[抓狂]
1,大家有惊无险就好，不过话说冯叔下去修车其实大伙貌似一开始都没认出他，高原红还以为是当地小伙[哈哈] 感动中国啊！[泪][泪][泪]
1,今天是个好日子~[哈哈]
1,给力的漳州气候.给力的漳州美景[嘻嘻]
1,欢迎越来越多的朋友们和我们一起美丽同行，一起优雅的变老！[爱你]
0,这期 确实有点内个。坐办公室看，完全身未动，心已远。这班眼瞅没法上了。 你们是要闹哪样啊啊啊[抓狂][抓狂][抓狂]还有没收的同学么，这一期，你值得破费！
1,[哈哈][哈哈][哈哈]表示摊开手坐等。。。 [吃惊] [生病][生病][生病] 这太重口味了！！ 把艾特列表第一个睡了 ，你什么感慨？[抓狂]
0,见诺澜之前，抱着一菲说：做蛋炒饭等我回来吃。一菲等了一夜，最后他牵着诺澜的手回来了。曾小贤，我们了[泪]
0,房间的网络时断时续，断的时间长过连上的时间，四十分钟过去了依然如故。我，崩溃了。等稿子的编辑朋友，我说的是真的。稿子写完了，就是传不出去！[抓狂]
0,[懒得理你] 性价比是有多高~ [衰] 五分之一的工资可以雇一个沈阳的公司！！
0,理性对待！背后利用的大家的人，你太阴险了[怒]当时我就觉得这图片不是真的！
1,大过节的，大水货张兆晋又跳出来找骂了，童鞋们，给这个方大怂的狗腿子一些节日的祝福！[话筒]王墓地就是个脑残童鞋们，掌声献给王局长，恭喜他与方大怂正式决裂，弃暗投明！[鼓掌][鼓掌][鼓掌]
0,其实我并不开心[失望][泪]
1,[嘻嘻][威武]今天的确闷热，明天有降温噢，注意身体。[呵呵]
1,你是幸运的，他是幸福的[可爱]
1,帆船酒店果然很棒![鼓掌]
0,刚刚看到新闻，缅甸竟然也发生地震了，地球你是怎么了。。。[泪]
1,日盼夜盼，终于等到我的圣诞礼物啦[爱你]短期内收手，不买东西啦，求监督[可怜]
0,我快被冻成冰块了 [抓狂][雪][雪][雪]
0,密集恐怖症啊 [吃惊] 转发微博
1,大厨亲手教你做意式披萨。 [哈哈][给力] 您技术不错，披萨造型新颖~重点是架势也足够到位~! [偷笑][偷笑] 昨天自制披萨环节还是很有意思的[嘻嘻] 自制披萨，新鲜出炉，挖掘挖掘自己的烹饪潜力吧！体验自己动手做美味的乐趣！
0,惊天发现微信竟然隐藏着一个逆天功能[抓狂]想查什么查什么!
0,都少喝点酒，少喝点饮料吧！[衰][汗][汗][汗][汗]
1,丫又来了！ 。。。。加上 ，我们仨在说 的坏话！好痛快！[哈哈][哈哈][哈哈] 我在
1,[哈哈] [笑哈哈][笑哈哈][笑哈哈]?得有多深的?才?如此??…… 够了哈[哈哈]
0,人生第一次吃泡椒的土豆丝[生病]辣的不行不行的[泪][泪][泪]
0,[泪] 这是老子每次看了必会发疯的一段视频!!!!!!
1,[鼓掌] 想体验全国首家服务员通过扫二维码核消的网络餐厅，请选择
1,花一样的男人。[哈哈]
1,貌似今天小弟 森日？有 帮你庆生，我很放心啦[哈哈]森快！
0,居然点开看完了，真心膜拜....神，可抵挡法海...
0,[吃惊]又不能吃了，每天都告知有一种食品不能吃 [抓狂]小黄鱼身染“柠檬黄”消费者伤肾又伤肝。
0,[吃惊]太乱了。。咱出门看来要穿盔甲啊。。。 [吃惊][吃惊][吃惊]我次奥。。。。。这姑娘不会真以为今天世界末日吧。。。。[衰]
0,有的，后天。辛苦辛苦！有比利时壶的制作培训吗？一天下来，有点累的[抓狂]
1,[爱你]管够！祝您用餐愉快！[酷]
0,不懂管理的领导真是害死全公司[衰]奇葩太多了
0,饿死了，二狗子竟然把我搞迷路了[怒]，吃饭[鼓掌]
1,谁叫我？[疑问][疑问] 小鲁辛苦啦[爱你][爱你]
0,国家奥委会，要上诉!!![怒]
0,不骂人又能说什么呢！！！ [怒][怒][怒] [怒]骤降的气温，狂风伴着雨夹雪，一定会有冻死的。动物园拆了猫窝，孩子们没了栖息的地方，遍地横尸，就是和谐景象了吧？诅咒你们，终将获得更悲惨的下场。刚跟我说今早阿姨去喂猫发现有冻死的了！
1,哈哈哈哈 每个人都有自己的混日子方法。虽也学不来谁。 [哈哈] 翻墙进来的最后成了狗仔队
1,非常感谢您一直对我们的关注与支持[嘻嘻]
0,望京一号都被遗忘了[泪] 回京后每天中午都有大餐，晚餐就以清淡少吃为主。昨天与家人在便宜坊烤鸭，今天与 全家在一坐一忘餐厅，明天与家人在北海仿膳饭庄，后天，准备与朋友去老锅老灶重庆火锅！[嘻嘻]
0,被无数次强奸、轮奸的《山歌好比春江水》[怒][怒]
0,有啥说法了？[汗] 什么来了呀？[吃惊][抓狂]已经来了吗？
1,肉肉君，我彻底中了你的“毒”了！蓝绿配，红白配，大叔老爷们儿配！[鼓掌][鼓掌] 偷拍我，哈哈，蓝绿还挺搭[哈哈]
0,怎么办~日渐炎热，大海、沙滩什么的真是太想念了。[泪] 躺在海面晒太阳的日子，真好。[晴天]
1,太漂酿拉！[爱你][爱你]
1,[鼓掌][赞] [赞]下午好！[微风][鼓掌][鼓掌][微风]
1,"有三七花嘛[嘻嘻]这一株株遍布大理坝子的大树,被白族人称作""大青树""、""万年青""和""风水树"",它是白族村庄的标志。"
1,吼吼，今天小寒，对于中国而言，小寒标志着开始进入一年中最寒冷的日子！亲们要多注意保暖哦……[可爱]
0,这样也可以？现在企业微博真是太有服务精神了……恩，加油~[泪][可怜]
1,有点晕，这个能陪个解说词吗？[哈哈][哈哈]
0,你终于睡个好觉啦可我还没这个福气呀 [怒]
0,老子又失眠是怎样[哼][哼][抓狂][抓狂]
0,中国周刊记者 刘畅 北京报道 咋就成美国人了呢？美籍没那么快拿到的 教育部，你干爹回来了！[怒]
1,真是人性化的设计[哈哈]
0,我也是！我对烈女情有独钟。肖老师估计是爱上霍姐姐了[爱你] ：烈女哇！ :再读一遍，感动到要哭了！！！我该如何保护你啊~~~[泪] [心] [心]
1,我们台的旧话筒在我这![酷][嘻嘻][哈哈] 亲爱的同仁们，我们挚爱的话筒……。中央人民广播电台最开始所用……还是有点年代了吧。
1,善良的人，热烈鼓掌[鼓掌][鼓掌][鼓掌] :转发微博
1,一天中至少接触到一件他家的产品。[哈哈]
1,我真没忍住，笑了好半天。 哈哈，今天最有笑点的事儿 [哈哈]抱歉抱歉，真的是太好笑了
1,哥，你好靠谱啊！[鼓掌]
0,你俩人互相打击报复，为什么老有我????????????????????躺枪？[泪]
0,有位阿姨在大陆偶尔妇检一次，备受羞辱。她说：＂自此之后对滞留大陆的女性们极为同情！＂医生的素质已经底到赚钱都不耐烦的地步了。何谈这样的医生会好好给病人看病啊[怒][怒][怒]
0,你们都好这口啊~！ 呢？ 你他妈的到底想干嘛 抱歉， 次奥。你他妈的想干嘛！！！ 抱歉， 你他妈的想干嘛！[怒][怒]叫我干嘛…[哼] 我担心你照片一公布就是 了
0,上海的秋天，什么时候来呢[悲伤] 一叶知秋，的秋天悄悄的到来了~~
0,爱，始于相遇，止于被动。[泪]
1,妙！ 这才是好对！ 上联：樱雨天赏樱花群樱聚会说知樱。 [鼓掌][赞][赞]福寿新丰群樱会，赏樱赏心赏新丰！
0,其实有时候当个瞎子也挺好！不用为所见所闻的发愁！不用看见让自己纠结的事物！有的时候用心去看人和事物要比用肉眼看的更清楚和真实！[泪]
0,多可爱的生灵，流泪的时候还留给我们笑容，快救救他们。 [泪] [泪] 鱼儿也哭了、今年的旱灾还真的很厉害的啊 [泪] [泪] 我也哭了
1,找亮点！[哈哈] 我在:
1,在夕阳下，背对着巴黎圣母院，坐在塞纳河的船上，看着波光粼粼的塞纳河水，听着对面情人桥上传来的阵阵音乐，在喝着一杯香槟，人生的简单快乐不过如此。[爱你][花心]
0,米国二百年前确定的东西，我们还在争论要不好搞。只能说[失望]我们是和米帝国主义完全不同的国家 收藏 转存 《美国宪法之旅》
0,无你不欢。带着我对家的思念你就爽爽地回去吧！[泪] 还有我最爱，最贴心的你们！ 哈哈，谢谢你们没日没夜的陪我！！感动不已，北京有你们才更有意义！
0,传递爱和人性，拒绝冷漠。 请细看，然后传出去。让自己得心灵感受一次全垒打 瞬间就看哭了，请看到的人都打开看一下，并一直转下去[泪]
0,[哈哈][哈哈][哈哈][哈哈] [话筒] 天一冤枉呀，十年[怒]才五年？ 杀！杀！杀！
0,学傻了？[衰] [?]
1,是你姥姥 是你的益达[嘻嘻] 说的就是你！ 转而不评你懂的[偷笑][偷笑][偷笑]
1,来北京吧，三部戏，从梦想启程，探讨当下，解读爱情！[可爱]
1,"早安,亲[爱你]!英雄退位团队进位的时代，团结合作是主旋律。学会欣赏包容，懂得牺牲奉献，才会助人自助，自律自强！"
1,被围观的感觉咋样？[偷笑][哈哈][哈哈]
0,晒晒开工许可证吧，骗子！ 推诿，开脱，为官之道之性之本也！ 张嘴就是瞎话，做百姓都不够格！ 国家处在极度信誉危机中 可怕的国家机关 临时工可顶小过，临时机构可逃大罪。受教。[实习][奥特曼][衰]
0,太特么丢人了！ 每次出国飞机降落滑行中，永远是国人在空姐的警告声中，去开行李箱。。入境口处乱插队。。餐厅内大声喧哗。。没有修养没有素质的暴发户嘴脸。。尽显无遗。。丢脸啊。[晕][晕]
0,系统在没有征求博主本人同意的情况下，自动转发[右哼哼]。 : 我得感谢你，要不是你说我也以为端回护士站。早晨看到你很白很美很年轻，要不是我害羞会要求签名合影的[泪]
1,据说是乐居哥吧？[哈哈]
1,到家吃晚饭，老妈家的晚饭打包再开一瓶桃乐丝的半干白，夏季冷淡杯的气氛！[嘻嘻][嘻嘻][嘻嘻]
1,你放心他走不快，我拿定位仪看着他[嘻嘻][嘻嘻] 小宽，是我朋友，一个有才的胖纸，一枚用心的吃货。眼瞅着书越出越讲究，同为吃货的我压力山大啊！我只能在其身后，边追边唱，小宽啊，你慢些走，慢些走
1,哎！说多了都是泪啊！俺家也丢了只山羊！看来成了永远破不了的案！[怒] 你家那只找到了没！[嘻嘻]
1,感谢分享 青年会继续更好的努力！[可爱]
1,[吃惊][哈哈]天天的粉丝对我一条羞辱他的帖子大肆攻击，说我下流。这贴子证明，他龟孙子比老子下流多了。
0,国外嫂子说错话了，她说的是“新年亏了”[衰]
1,[嘻嘻] 想起了雪山怪人
0,被邀请去达人之夜了又，很纠结。去了看着大奖被别人抱走~~~呜呜呜~~~还不如不去[泪]
0,[泪][泪][泪]请关爱一下身在北京分身乏术荷包也很薄弱的孩纸吧~木有在现场看演唱会已经很遗憾啦，不想更遗憾呀！~[泪][可怜][抓狂]
1,哈，迷上星星的菇凉们，该收心了[哈哈]
1,等会儿上家族合影[嘻嘻]
1,生日快乐，永远爱你不变…在北京的相聚让我不惊感叹岁月的不饶人，仿佛高中时期我们之间的悄悄话和像孩子般的吵闹还在眼前，一晃快十年了，希望你早日找到自己的幸福，早日当妈[爱你]
1,切蛋糕咯！！ [鼓掌] [手套][蛋糕][心]
0,茶弟说，阿妹胖的跟李湘一样了！[吃惊][衰]
1,[鼓掌] [哈哈]其它的翻译都弱爆了～[偷笑]
0,黑道风云的网络剧简直惨不忍睹[泪]，这种描绘各色英雄、草根的热血神作， 已经拍过两部了~
1,有点肉感才有国际份儿，范爷这次虽然略逊一筹但是一张嘴便分出真女王和小公主了[可爱]
0,嗯那、睡的我脖子疼了还没到[衰]
0,外面鞭炮一个接一个，想多睡会觉都不行啊！！！！！恼[怒][抓狂][闭嘴][怒骂][打哈气]
0,唉，这回糗大了[泪][泪]
0,好吧！来了都有[偷笑] 呵呵，没关系啦！等下次过来我送你啦
1,太形象了[哈哈] [哈哈][哈哈][哈哈] :无
1,把眼镜摘了更好看[嘻嘻]
1,幸福的生活！[爱你] 摩卡一喝完，秋天就来了[偷笑]
1,请问刘总：猜对了有奖吗？[嘻嘻]
1,看完照片后，摇摇也特别特别喜欢您[可爱]期待您唱出好声音~~大家一起摇起来~~摇摇，切克闹~手机招车有一套[怒骂]
1,[爱你][鼓掌] 今天下午，不见不散[鼓掌] 历史感 这天，太平洋战争爆发，多少年轻人成为英雄，多少年轻人丧失青春。
1,后来的后来 叶子灰走了[嘻嘻]
1,明晃晃的晨光穿过茂密的林叶倾洒而下。绿盈盈的叶片在晨风中微微摆动，这满眼的绿意，竟不似入秋的景象，当那丝丝的凉风轻拂脸庞，当那柔和凉爽的气息沁入心扉，方才感到，秋已至。此时停下忙碌的脚步，与家人一起到三亚聆听秋日南海的私语，感受绿意满目的三亚之秋！[爱你]
1,好粗壮啊[嘻嘻]白肥美[马到成功][马到成功]
1,哈哈哈哈哈哈 千万别低估两性的能力！！[爱你]
1,嗯嗯嗯，这句话亮了！[哈哈] ＂华敏＂外号小甜瓜，邓莎外号嘻唰唰
1,你放心吧，穿啥都行，谭大师要穿牛仔裤指挥呢[哈哈]
1,他们在干什么？不知道！那咱也排着吧！好的！[哈哈][哈哈]
0,怪人。竟然吃不下这边的饺子，为什么啊？ 悲剧：下雪啦[泪]冷…
0,整两周没锻炼！今天教练见我第一句话，请问我多久没见你了？听说你昨天吃大餐去了！ ，我堕落这事儿怎敢让许老师知道呢！[怒]
0,求介绍啊，后天必须搬，之前联系的房东临时变卦租了出去，所以十万火急。大家帮忙推荐！[泪]
0,我饿了，我是吃点儿夜宵还是吃点儿还是吃点儿呢？[抓狂][抓狂]
1,[哈哈][哈哈]五仁月饼招谁了。。。。。。不过我也不喜欢！
1,补充说明一下~~图片来自好豆网资深吃货 ！感谢小可疼经常为我们提供这么精美的图片！ [爱你]
1,握笔有力 爷签的好认真[爱你]
0,倒的如果是部哈雷滑翔，估计大便都要憋出来了[泪][泪][偷笑]
1,享受有阳光的冬日 [可爱]
1,还活着[哈哈][哈哈][哈哈]
0,类似某都出租车行业，只不过天子脚下，都拒载啊 [怒]
1,希望您喜欢我们[亲亲]
0,哎，救济好他们，不要遗弃或者简单遣返[泪][泪] 。。。 转发微博
1,一中国留学生在美国商店打工，不带计算器，抬头望天，心算找零。顾客大为惊讶，纷纷掏出计算器验证，皆无误，也抬头望天，惊恐地问：“这就是云计算？”[哈哈]
1,国家大剧院斯特拉文斯基艺术节，展览资料介绍了斯特拉文斯基的生平和艺术成就，还展出了部分舞剧作品的服装，三部代表作《火鸟》，《彼得鲁什卡》，《春之祭》，精彩至极，震撼人心；还有指挥大师捷杰耶夫执棒马林斯基乐团的精彩，周末这两天晚上的艺术享受太值了，拜托大师们多多来中国演出。[可爱]
0,螃蟹就花雕，浑身轻飘飘，憋出内伤省硅胶[衰]
0,太过分[怒] 如此虐待动物，人类早晚要付出代价[泪]
0,这...不是《火线三兄弟》日本特高课的剧情描写？[吃惊] [抓狂] 刑讯逼供是常态，但这样使用特审室，大肆刑讯逼供，尚不多见。多位律师联合控告福建漳浦公安局长林顺德滥用职权刑讯逼供的违法犯罪，但局座仍岿然不动。这解释了刑讯逼供为何屡禁不止
1,[可爱]好美妮～今晚还有夜场～欢乐继续！
0,小如意一直在，一直在的！他也很想你，此刻在我大腿上睡着了~^_^~ 我的狗呢[泪流满面] [泪]
1,[呵呵] 漂亮~~~[鼓掌]
0,你怎么说的和历史书上不一样呢？ 我们家那边儿的事儿。血战台儿庄，近几年我才知道是国民党打的。[怒] ：泪流满面，真实的历史。 :痛极... ：深夜，泣不成声...
1,时隔一年又来郑州拍戏，感觉不错[嘻嘻]福地呀！＜站在你背后＞进组第一天，十场戏有点儿狠[酷][酷][酷]
0,下周六晚话题评委包小柏食言重回芒果！包氏三兄弟同台！劈腿功、顶火术、话筒舞……更颠覆形象现场变身三姐妹 ？神马让全场口水直流、笑不停口，身份竟是汪涵师傅[思考] ？神马达人竟让 竭力推荐、赞不绝口[鼓掌] ？又是神马让快乐家族感动落泪，一见欲哭[泪] ？
0,我怀疑是不是发改委去炒出来的然后发改委依此决定，油价维持原价，不予下调[委屈][委屈][悲伤][悲伤] 转发微博
0,啥烂地啊！真特么远！ [怒][怒]我恨你，早知道就迟到好乐！
1,加油加油！还差一家！[嘻嘻][嘻嘻]
0,中钉子这世道[泪][泪]
1,这应该是最近海南小伙伴密集奔赴的景点之一了吧？来说说你们的感受吧！[爱你]
1,这世界，有多真实就有多美好！所有的过去都是温暖的回忆，温暖着当下的每一刻的我迈好每一个脚印。我庆幸我是我，已得其所，安分守己。。。元宵快乐，愿意彼此温暖着的心们[爱你]
1,小龙虾我来了[嘻嘻]。第一次去上海不免有些紧张，第一次进城，怎么样才能显得经常出入一线城市的感觉？大家给我支支招[爱你]
0,连自己都不好意思多听的?访录音是失败的吧。。。[泪][泪]前期准备的多少如此残酷的反应出来。。。[抓狂]
1,张总已经上榜啦，其他人加油啊[哈哈][哈哈][哈哈] 干爹是?不错的职业! 行行都是娱乐业！！！ @
1,[哈哈] 太爽了！下次快点来呀 下次姐几个可以一边吃水果一边上网啦[嘻嘻]
1,来一抹清新的绿色~嗅到春的气息了吗？[爱你]
0,据京华时报前晚，北京大兴一公交站旁，两名驾车男子与一手推载有两岁女童的童车的女子发生争执，一男子殴打该女子，随后，男子又将女童从推车中抱出，重摔在地，并驾车逃离。孩子在送医路上已被确认死亡。目前，嫌犯已被抓获。畜生，丧心病狂[怒]
0,这肚皮舞，太挑战我微弱的自信了。难道是我满身的赘肉影响动作的灵敏度了？[泪]
1,[给力][赞]等我。。。。明天就到。[哈哈][哈哈][哈哈][哈哈][哈哈]婺源欢迎您！[心]今天出发此时此刻，小编又和摄友们在美丽的江岭梯田等待日出！明天就去[呵呵]转发微博
0,菇凉，踏入社会的时候，该收一收你那脾气了。不要什么话都跟别人讲，你说的是心里话，他们听的是笑话。[泪]（转）
1,陈院长好！ [哈哈][偷笑] 何记者吃醋了[偷笑] ，何红你是经济类的记者，必须要专问问好的！[哈哈] 陈荣彪，只问候阎老师好？[哈哈]阎老师好！ [赞]
0,今天??一??十几年的同?同事意外身故[泪]震?良久，寒意??。
1,"真好看！好一个""勇敢撞衫，各展风采""[可爱][花心]"
0,嗯，的确不是人造的。 不是人造的？ 多少条动物的生命才换来她粲然一笑？！[泪][泪][泪]
1,很赞的活动[鼓掌][鼓掌][鼓掌]
0,[泪][泪][泪]总算不用戴口罩出门了~脸终于好了，给脚也美美~我的晴天刚刚开始！[兔子]
0,哈哈，狮子果断用最坏的结果和语言掩饰心里的不安。。 当时我想的是求婚 张口就说分手礼物[泪]这就是狮子和双鱼的区别
1,冬至的饺子！家有妈咪真好！[爱你]
1,[鼓掌][鼓掌][鼓掌] 一说到你家做的回锅肉我就流口水，明天中午过去吃，这是我的必点菜之一呀。晚一点给小可爱打电话。每次都是小可爱接听的。[鼓掌] 等厦门店开了...当盐帮菜遇到深海鱼....就是味蕾绽放的时候。 我森森爱上了回锅鱼片
0,无论怎样，孩子们生活的还是很苦，碗里的饭并不丰盛。[悲伤]
1,真快呀。欢迎欢迎，嘿嘿[鼓掌] 到了，入住鸟[花心]
1,今天年会啊，都这么开心！ 谢谢袁总赞美！开心[爱心传递][爱心传递][爱你][爱你] 朱妈妩媚啊！
0,今天绝对是撑醒的，宵夜真心不能吃多啊[挖鼻屎] 雪芽找不到了，只能喝这个，喝一次少一次了[泪]
0,这难度，[晕]我以为是：会做拉条子呢
1,借图一用，没舍得吃，准备送给爷爷奶奶[太开心]
1,我这几天也是吃老式面包，打了一斤多面粉，软的很啊[嘻嘻][嘻嘻][爱你][哈哈]
0,高级黑！ 说话算话啊。 中国队，你可争口气吧，兄弟我指望免费的[泪]
0,[哈哈] 右边！[衰] 军官的帽子亮了。
1,真的花见花开 话说你捡的这个已经很好看了，然后还可以继续找哈[笑哈哈][抱抱] 哇~ 你看~人家捡的木头好像很好看啊~你说偶们素不素得继续找啊
1,出发游览[晕][哈哈][哈哈][哈哈]
0,偶像唱呲了，也是偶像！这么做真没必要。[怒]真烦马大姐！
0,[抓狂][抓狂][抓狂]咳了一晚上，早上起来就成了热感冒……夏天感冒好难受啊
1,这刚哪跟哪啊就大叔了，这是我家大长腿[嘻嘻] 阳光帅大叔~
0,今天晚上不睡觉的真多！！！[晕][晕][晕]
0,不断找啊找啊，看啊看啊，发啊发啊，就在转移注意力，但是牙还是疼啊，转移注意力治疗牙痛法失败告终[失望]
1,[可爱]美味等着您来 我在这里等着你们哟！ 你们降落北京时，一定要享受伯豪瑞庭酒店。期待美食自助餐。[咖啡][礼物][玫瑰][蛋糕]
0,而且我完全忘记我们在泰和苑点过啥菜了[晕] 蕉叶的东阴功汤跟泰和院的哪家更好？
0,[抓狂] 有一点点像吴尊哦~谢谢张哥抬爱 我们只有更努力 才对得起所有爱我们的人
0,不合理的很多[衰]接下来怎么样
1,哈，淘了一个宝！小伙子其实挺实诚可耐的，只是衣服风格，比例都不适合他。只有不适合的衣服，没有不好看的人。 这完全是气场问题[哈哈]
1,有点意思！[鼓掌][鼓掌][鼓掌]
1,[哈哈] 仅供娱乐，如有雷同均属巧合。。。
1,支持……#惠旅? 惠生活#特?的好！[鼓掌]
0,神一样的百度！ 百度知道的太多了！！！ [衰]
1,释放公民的 力量，推功民主制度的建立。我们都要把自己当成人民共和国的称职好”干部“！还不收工钱，不受贿，不收礼。。。哪找这样好干部？ [赞][哈哈]
0,只是走神[衰] 阿森纳要起势？
1,这年头叉烧都有假期了，在桥上只有大龙在职守[哈哈]孤独的守着美景 我在这里:
1,呵呵~！威武的王总看马腿都劈叉了，超载[嘻嘻]
1,拍的多媚气…[爱你][哈哈][哈哈][哈哈][哈哈]
0,放假比上班事儿还多 快看 [偷笑][偷笑] 说出了心声。[泪]
0,[抓狂]哎哟我嘞个哈爷爷和雷孙孙的戴维森呀[抓狂]忘记什么大小弹簧顶级经典款吧！就哈爷爷第一代了，简直酷翻了窝了[哈哈][嘻嘻]
1,"这是去年演唱会,妈妈带来鲜花和祝福的照片。每次看到我就特别的开心！[嘻嘻]"
1,幸福幸福前所未有的幸福~~~[太开心]感谢这么多好朋友帮我见证这次回归原创的全新开始！ 也感谢我最辛苦最亲爱的工作团队~[抱抱]我会加油！！！[可爱][耶]
0,再来，之前是吃货集体照，之二是食材集体照[馋嘴][馋嘴][馋嘴][馋嘴][馋嘴][抓狂][抓狂][抓狂][抓狂][抓狂]
0,好想吃东莞的道窖咸粽[泪]不吃这个一点儿端午节气氛都没有...
0,大早上的装修装你妹的修，楼道里骂你他妈的假装听不懂吗？一榔头一榔头还带电钻！要不是妈妈拦住我我真的冲上去了[怒]七点装修正常吗？好想报警！操！
1,[鼓掌] 冬天泡泡温泉神马的，最幸福啦！古色古香温泉走起~
1,[偷笑]妹子好~ 转发推广学习[哈哈]
0,完全是你的理论也[晕][晕]~
0,你们这班家伙实在太变态啦，这么早就喝起来了[晕] [鄙视]
1,给力！ [?力][?] [哈哈]这张是我照着自己拍的荷花画的。 转发微博
1,靠谱的网站，攻城师们值得一上！ 哇哦，太棒啦！ [鼓掌]
1,欢迎下次光临[太开心][馋嘴] [馋嘴]河蟹、海蟹，哪个味道更好呢？本周末维景的程师傅有什么新的搭配呢？期待……[思考] 海鲜自助不错
0,这就是温说的，道德的血液充满了全身，而在当今社会，就有人会变成如此。[伤心] 看得眼泪都出来了！
